Herd,id,season_yr,distance,comparison,dyadID
Fogo,FO2016011,2018,8076.916068,conspecific,FO2016011-FO2017004
Fogo,FO2016011,2018,19759.09612,conspecific,FO2016011-FO2017009
Fogo,FO2016011,2018,15757.23316,conspecific,FO2016011-FO2017014
Fogo,FO2016011,2018,18162.28018,conspecific,FO2016011-FO2017006
Fogo,FO2016011,2018,20174.76537,conspecific,FO2016011-FO2016015
Fogo,FO2016011,2018,9663.604158,conspecific,FO2016011-FO2017001
Fogo,FO2016011,2018,16421.65275,conspecific,FO2016011-FO2017012
Fogo,FO2016011,2018,19167.41667,conspecific,FO2016011-FO2017008
Fogo,FO2016011,2018,12775.41446,conspecific,FO2016011-FO2016013
Fogo,FO2016012,2018,1720.578429,conspecific,FO2016012-FO2017003
Fogo,FO2016012,2018,18582.28197,conspecific,FO2016012-FO2017007
Fogo,FO2016012,2018,8890.282912,conspecific,FO2016012-FO2018002
Fogo,FO2016012,2018,14887.68801,conspecific,FO2016012-FO2017004
Fogo,FO2016012,2018,4267.706416,conspecific,FO2016012-FO2017009
Fogo,FO2016012,2018,19393.19033,conspecific,FO2016012-FO2017014
Fogo,FO2016012,2018,5180.351755,conspecific,FO2016012-FO2017006
Fogo,FO2016012,2018,4658.678627,conspecific,FO2016012-FO2016015
Fogo,FO2016012,2018,18129.50329,conspecific,FO2016012-FO2017001
Fogo,FO2016012,2018,18637.38452,conspecific,FO2016012-FO2017012
Fogo,FO2016012,2018,4619.154544,conspecific,FO2016012-FO2017008
Fogo,FO2016012,2018,12095.21135,conspecific,FO2016012-FO2016013
Fogo,FO2016013,2018,11075.1212,conspecific,FO2016013-FO2017003
Fogo,FO2016013,2018,6828.761988,conspecific,FO2016013-FO2017007
Fogo,FO2016013,2018,9977.524998,conspecific,FO2016013-FO2018002
Fogo,FO2016013,2018,5157.024652,conspecific,FO2016013-FO2017004
Fogo,FO2016013,2018,10693.54838,conspecific,FO2016013-FO2017009
Fogo,FO2016013,2018,7418.080924,conspecific,FO2016013-FO2017014
Fogo,FO2016013,2018,8547.481565,conspecific,FO2016013-FO2017006
Fogo,FO2016013,2018,10909.03754,conspecific,FO2016013-FO2016015
Fogo,FO2016013,2018,6980.78687,conspecific,FO2016013-FO2017001
Fogo,FO2016013,2018,6907.918618,conspecific,FO2016013-FO2017012
Fogo,FO2016013,2018,9840.138182,conspecific,FO2016013-FO2017008
Fogo,FO2016015,2018,5596.039783,conspecific,FO2016015-FO2017003
Fogo,FO2016015,2018,16443.00287,conspecific,FO2016015-FO2017007
Fogo,FO2016015,2018,4378.524213,conspecific,FO2016015-FO2018002
Fogo,FO2016015,2018,15034.08284,conspecific,FO2016015-FO2017004
Fogo,FO2016015,2018,467.7316344,conspecific,FO2016015-FO2017009
Fogo,FO2016015,2018,17476.64336,conspecific,FO2016015-FO2017014
Fogo,FO2016015,2018,2370.524433,conspecific,FO2016015-FO2017006
Fogo,FO2016015,2018,17743.03232,conspecific,FO2016015-FO2017001
Fogo,FO2016015,2018,16472.75375,conspecific,FO2016015-FO2017012
Fogo,FO2016015,2018,1095.377074,conspecific,FO2016015-FO2017008
Fogo,FO2017001,2018,16780.94421,conspecific,FO2017001-FO2017003
Fogo,FO2017001,2018,6947.190306,conspecific,FO2017001-FO2017007
Fogo,FO2017001,2018,16912.02384,conspecific,FO2017001-FO2018002
Fogo,FO2017001,2018,3542.308548,conspecific,FO2017001-FO2017004
Fogo,FO2017001,2018,17483.06791,conspecific,FO2017001-FO2017009
Fogo,FO2017001,2018,6186.681987,conspecific,FO2017001-FO2017014
Fogo,FO2017001,2018,15373.39076,conspecific,FO2017001-FO2017006
Fogo,FO2017001,2018,7059.491208,conspecific,FO2017001-FO2017012
Fogo,FO2017001,2018,16654.28865,conspecific,FO2017001-FO2017008
Fogo,FO2017003,2018,17742.46459,conspecific,FO2017003-FO2017007
Fogo,FO2017003,2018,9468.466083,conspecific,FO2017003-FO2018002
Fogo,FO2017003,2018,13454.02829,conspecific,FO2017003-FO2017004
Fogo,FO2017003,2018,5146.678264,conspecific,FO2017003-FO2017009
Fogo,FO2017003,2018,18466.85687,conspecific,FO2017003-FO2017014
Fogo,FO2017003,2018,5380.863258,conspecific,FO2017003-FO2017006
Fogo,FO2017003,2018,17805.77202,conspecific,FO2017003-FO2017012
Fogo,FO2017003,2018,5226.851797,conspecific,FO2017003-FO2017008
Fogo,FO2017004,2018,8536.594227,conspecific,FO2017004-FO2017007
Fogo,FO2017004,2018,14913.17352,conspecific,FO2017004-FO2018002
Fogo,FO2017004,2018,14722.68464,conspecific,FO2017004-FO2017009
Fogo,FO2017004,2018,8274.475434,conspecific,FO2017004-FO2017014
Fogo,FO2017004,2018,12701.84667,conspecific,FO2017004-FO2017006
Fogo,FO2017004,2018,8650.443221,conspecific,FO2017004-FO2017012
Fogo,FO2017004,2018,13939.3568,conspecific,FO2017004-FO2017008
Fogo,FO2017006,2018,14265.51385,conspecific,FO2017006-FO2017007
Fogo,FO2017006,2018,4228.76013,conspecific,FO2017006-FO2018002
Fogo,FO2017006,2018,2152.287348,conspecific,FO2017006-FO2017009
Fogo,FO2017006,2018,15251.12414,conspecific,FO2017006-FO2017014
Fogo,FO2017006,2018,14302.08656,conspecific,FO2017006-FO2017012
Fogo,FO2017006,2018,1292.758643,conspecific,FO2017006-FO2017008
Fogo,FO2017007,2018,13964.92534,conspecific,FO2017007-FO2018002
Fogo,FO2017007,2018,16357.39315,conspecific,FO2017007-FO2017009
Fogo,FO2017007,2018,1330.448599,conspecific,FO2017007-FO2017014
Fogo,FO2017007,2018,115.5665604,conspecific,FO2017007-FO2017012
Fogo,FO2017007,2018,15495.63138,conspecific,FO2017007-FO2017008
Fogo,FO2017008,2018,4289.289271,conspecific,FO2017008-FO2018002
Fogo,FO2017008,2018,867.7825214,conspecific,FO2017008-FO2017009
Fogo,FO2017008,2018,16502.03409,conspecific,FO2017008-FO2017014
Fogo,FO2017008,2018,15529.22979,conspecific,FO2017008-FO2017012
Fogo,FO2017009,2018,4678.735828,conspecific,FO2017009-FO2018002
Fogo,FO2017009,2018,17367.98393,conspecific,FO2017009-FO2017014
Fogo,FO2017009,2018,16390.26207,conspecific,FO2017009-FO2017012
Fogo,FO2017012,2018,13967.50521,conspecific,FO2017012-FO2018002
Fogo,FO2017012,2018,1384.548427,conspecific,FO2017012-FO2017014
Fogo,FO2017014,2018,15164.5522,conspecific,FO2017014-FO2018002
Fogo,FO2016013,2019,11968.85106,conspecific,FO2016013-FO2018002
Fogo,FO2016013,2019,12177.29973,conspecific,FO2016013-FO2016015
Fogo,FO2016015,2019,932.8498784,conspecific,FO2016015-FO2018002
Buchans,sc2006015,2007,21133.17988,self,sc2006015-sc2006015
Buchans,sc2006015,2008,3167.757279,self,sc2006015-sc2006015
Buchans,sc2006015,2009,17921.31884,self,sc2006015-sc2006015
Buchans,sc2006015,2012,4117.930596,self,sc2006015-sc2006015
Buchans,sc2006016,2007,22859.33664,self,sc2006016-sc2006016
Buchans,sc2006016,2008,7177.932811,self,sc2006016-sc2006016
Buchans,sc2006016,2009,2393.48177,self,sc2006016-sc2006016
Buchans,sc2006016,2010,8804.05779,self,sc2006016-sc2006016
Buchans,sc2006016,2011,8229.100128,self,sc2006016-sc2006016
Buchans,sc2006016,2012,21728.76752,self,sc2006016-sc2006016
Buchans,sc2006017,2008,10046.77994,self,sc2006017-sc2006017
Buchans,sc2006017,2009,12085.97856,self,sc2006017-sc2006017
Buchans,sc2006017,2010,935.0603891,self,sc2006017-sc2006017
Buchans,sc2006017,2011,185.6028525,self,sc2006017-sc2006017
Buchans,sc2006018,2007,8854.824469,self,sc2006018-sc2006018
Buchans,sc2006018,2008,14251.61941,self,sc2006018-sc2006018
Buchans,sc2006018,2009,9069.518827,self,sc2006018-sc2006018
Buchans,sc2006018,2010,3093.036054,self,sc2006018-sc2006018
Buchans,sc2006019,2007,32978.96607,self,sc2006019-sc2006019
Buchans,sc2006039,2008,34768.39862,self,sc2006039-sc2006039
Buchans,sc2006039,2009,35686.23283,self,sc2006039-sc2006039
Buchans,sc2006039,2010,18490.91745,self,sc2006039-sc2006039
Buchans,sc2006039,2011,77770.39814,self,sc2006039-sc2006039
Buchans,sc2006039,2012,81944.80542,self,sc2006039-sc2006039
Buchans,sc2006072,2008,19027.57144,self,sc2006072-sc2006072
Buchans,sc2006072,2011,408.7031725,self,sc2006072-sc2006072
Buchans,sc2006072,2012,5240.592486,self,sc2006072-sc2006072
Buchans,sc2006086,2008,3207.106756,self,sc2006086-sc2006086
Buchans,sc2007036,2008,1772.421855,self,sc2007036-sc2007036
Buchans,sc2007036,2009,8507.387465,self,sc2007036-sc2007036
Buchans,sc2007036,2010,2823.691248,self,sc2007036-sc2007036
Buchans,sc2007058,2008,11066.0642,self,sc2007058-sc2007058
Buchans,sc2007058,2009,15040.17117,self,sc2007058-sc2007058
Buchans,sc2007058,2010,2116.525069,self,sc2007058-sc2007058
Buchans,sc2007100,2008,3813.541758,self,sc2007100-sc2007100
Buchans,sc2009007,2010,20766.59832,self,sc2009007-sc2009007
Buchans,sc2009007,2011,1751.982434,self,sc2009007-sc2009007
Buchans,sc2009007,2012,886.2976425,self,sc2009007-sc2009007
Buchans,sc2009010,2010,4232.75802,self,sc2009010-sc2009010
Buchans,sc2009010,2011,1777.444093,self,sc2009010-sc2009010
Buchans,sc2009010,2012,39439.12464,self,sc2009010-sc2009010
Buchans,sc2006015,2006,4052.987608,conspecific,sc2006015-sc2006016
Buchans,sc2006015,2006,10279.05084,conspecific,sc2006015-sc2006018
Buchans,sc2006015,2006,9416.693628,conspecific,sc2006015-sc2006019
Buchans,sc2006016,2006,13775.68821,conspecific,sc2006016-sc2006018
Buchans,sc2006016,2006,5539.758782,conspecific,sc2006016-sc2006019
Buchans,sc2006018,2006,17957.56418,conspecific,sc2006018-sc2006019
Buchans,sc2006015,2007,3319.476836,conspecific,sc2006015-sc2006016
Buchans,sc2006015,2007,3880.86962,conspecific,sc2006015-sc2006017
Buchans,sc2006015,2007,8797.874718,conspecific,sc2006015-sc2006018
Buchans,sc2006015,2007,12796.32221,conspecific,sc2006015-sc2006019
Buchans,sc2006015,2007,75497.70505,conspecific,sc2006015-sc2006039
Buchans,sc2006015,2007,28404.91096,conspecific,sc2006015-sc2006060
Buchans,sc2006015,2007,62402.14185,conspecific,sc2006015-sc2006072
Buchans,sc2006015,2007,17480.43292,conspecific,sc2006015-sc2006086
Buchans,sc2006015,2007,37350.1766,conspecific,sc2006015-sc2007036
Buchans,sc2006015,2007,10733.30545,conspecific,sc2006015-sc2007058
Buchans,sc2006015,2007,9474.556246,conspecific,sc2006015-sc2007100
Buchans,sc2006016,2007,2542.987579,conspecific,sc2006016-sc2006017
Buchans,sc2006016,2007,6020.529428,conspecific,sc2006016-sc2006018
Buchans,sc2006016,2007,10621.35186,conspecific,sc2006016-sc2006019
Buchans,sc2006016,2007,78645.93365,conspecific,sc2006016-sc2006039
Buchans,sc2006016,2007,25189.5237,conspecific,sc2006016-sc2006060
Buchans,sc2006016,2007,60696.83948,conspecific,sc2006016-sc2006072
Buchans,sc2006016,2007,17837.05144,conspecific,sc2006016-sc2006086
Buchans,sc2006016,2007,36033.57165,conspecific,sc2006016-sc2007036
Buchans,sc2006016,2007,8272.255302,conspecific,sc2006016-sc2007058
Buchans,sc2006016,2007,7607.928549,conspecific,sc2006016-sc2007100
Buchans,sc2006017,2007,5111.121636,conspecific,sc2006017-sc2006018
Buchans,sc2006017,2007,12951.5447,conspecific,sc2006017-sc2006019
Buchans,sc2006017,2007,79120.20864,conspecific,sc2006017-sc2006039
Buchans,sc2006017,2007,25005.57456,conspecific,sc2006017-sc2006060
Buchans,sc2006017,2007,58709.14174,conspecific,sc2006017-sc2006072
Buchans,sc2006017,2007,20248.57033,conspecific,sc2006017-sc2006086
Buchans,sc2006017,2007,33837.02334,conspecific,sc2006017-sc2007036
Buchans,sc2006017,2007,6872.187344,conspecific,sc2006017-sc2007058
Buchans,sc2006017,2007,10075.45846,conspecific,sc2006017-sc2007100
Buchans,sc2006018,2007,12795.88017,conspecific,sc2006018-sc2006019
Buchans,sc2006018,2007,84222.01941,conspecific,sc2006018-sc2006039
Buchans,sc2006018,2007,19940.11728,conspecific,sc2006018-sc2006060
Buchans,sc2006018,2007,55052.91988,conspecific,sc2006018-sc2006072
Buchans,sc2006018,2007,22911.79323,conspecific,sc2006018-sc2006086
Buchans,sc2006018,2007,30845.84663,conspecific,sc2006018-sc2007036
Buchans,sc2006018,2007,2473.411944,conspecific,sc2006018-sc2007058
Buchans,sc2006018,2007,10972.26474,conspecific,sc2006018-sc2007100
Buchans,sc2006019,2007,82274.27185,conspecific,sc2006019-sc2006039
Buchans,sc2006019,2007,23906.97949,conspecific,sc2006019-sc2006060
Buchans,sc2006019,2007,66038.59388,conspecific,sc2006019-sc2006072
Buchans,sc2006019,2007,12948.01853,conspecific,sc2006019-sc2006086
Buchans,sc2006019,2007,42958.63028,conspecific,sc2006019-sc2007036
Buchans,sc2006019,2007,15048.06272,conspecific,sc2006019-sc2007058
Buchans,sc2006019,2007,3401.623074,conspecific,sc2006019-sc2007100
Buchans,sc2006039,2007,103812.6641,conspecific,sc2006039-sc2006060
Buchans,sc2006039,2007,130106.692,conspecific,sc2006039-sc2006072
Buchans,sc2006039,2007,71537.11523,conspecific,sc2006039-sc2006086
Buchans,sc2006039,2007,105144.1811,conspecific,sc2006039-sc2007036
Buchans,sc2006039,2007,85823.08884,conspecific,sc2006039-sc2007058
Buchans,sc2006039,2007,79840.48591,conspecific,sc2006039-sc2007100
Buchans,sc2006060,2007,46488.41686,conspecific,sc2006060-sc2006072
Buchans,sc2006060,2007,36848.55262,conspecific,sc2006060-sc2006086
Buchans,sc2006060,2007,29311.97884,conspecific,sc2006060-sc2007036
Buchans,sc2006060,2007,18915.14356,conspecific,sc2006060-sc2007058
Buchans,sc2006060,2007,25134.21613,conspecific,sc2006060-sc2007100
Buchans,sc2006072,2007,77850.6057,conspecific,sc2006072-sc2006086
Buchans,sc2006072,2007,25643.47446,conspecific,sc2006072-sc2007036
Buchans,sc2006072,2007,52601.6241,conspecific,sc2006072-sc2007058
Buchans,sc2006072,2007,65460.64192,conspecific,sc2006072-sc2007100
Buchans,sc2006086,2007,53707.99441,conspecific,sc2006086-sc2007036
Buchans,sc2006086,2007,25385.04441,conspecific,sc2006086-sc2007058
Buchans,sc2006086,2007,12498.21908,conspecific,sc2006086-sc2007100
Buchans,sc2007036,2007,28379.97522,conspecific,sc2007036-sc2007058
Buchans,sc2007036,2007,41731.13357,conspecific,sc2007036-sc2007100
Buchans,sc2007058,2007,13396.2413,conspecific,sc2007058-sc2007100
Buchans,sc2006015,2008,8535.420588,conspecific,sc2006015-sc2006016
Buchans,sc2006015,2008,16705.40943,conspecific,sc2006015-sc2006017
Buchans,sc2006015,2008,10486.07316,conspecific,sc2006015-sc2006018
Buchans,sc2006015,2008,106325.4813,conspecific,sc2006015-sc2006039
Buchans,sc2006015,2008,46536.22975,conspecific,sc2006015-sc2006072
Buchans,sc2006015,2008,15917.01991,conspecific,sc2006015-sc2006086
Buchans,sc2006015,2008,40518.82299,conspecific,sc2006015-sc2007036
Buchans,sc2006015,2008,7310.62812,conspecific,sc2006015-sc2007058
Buchans,sc2006015,2008,6303.047776,conspecific,sc2006015-sc2007100
Buchans,sc2006016,2008,15131.85883,conspecific,sc2006016-sc2006017
Buchans,sc2006016,2008,3619.875306,conspecific,sc2006016-sc2006018
Buchans,sc2006016,2008,113323.6632,conspecific,sc2006016-sc2006039
Buchans,sc2006016,2008,46504.87056,conspecific,sc2006016-sc2006072
Buchans,sc2006016,2008,12033.82925,conspecific,sc2006016-sc2006086
Buchans,sc2006016,2008,41798.89095,conspecific,sc2006016-sc2007036
Buchans,sc2006016,2008,2255.244188,conspecific,sc2006016-sc2007058
Buchans,sc2006016,2008,3661.130059,conspecific,sc2006016-sc2007100
Buchans,sc2006017,2008,18611.35997,conspecific,sc2006017-sc2006018
Buchans,sc2006017,2008,121300.4519,conspecific,sc2006017-sc2006039
Buchans,sc2006017,2008,31373.01173,conspecific,sc2006017-sc2006072
Buchans,sc2006017,2008,27140.67952,conspecific,sc2006017-sc2006086
Buchans,sc2006017,2008,26984.32537,conspecific,sc2006017-sc2007036
Buchans,sc2006017,2008,13333.50203,conspecific,sc2006017-sc2007058
Buchans,sc2006017,2008,17572.63577,conspecific,sc2006017-sc2007100
Buchans,sc2006018,2008,112700.5163,conspecific,sc2006018-sc2006039
Buchans,sc2006018,2008,49963.69895,conspecific,sc2006018-sc2006072
Buchans,sc2006018,2008,8542.654667,conspecific,sc2006018-sc2006086
Buchans,sc2006018,2008,45383.09385,conspecific,sc2006018-sc2007036
Buchans,sc2006018,2008,5816.522549,conspecific,sc2006018-sc2007058
Buchans,sc2006018,2008,4226.644297,conspecific,sc2006018-sc2007100
Buchans,sc2006039,2008,141608.9413,conspecific,sc2006039-sc2006072
Buchans,sc2006039,2008,109051.5345,conspecific,sc2006039-sc2006086
Buchans,sc2006039,2008,133063.4625,conspecific,sc2006039-sc2007036
Buchans,sc2006039,2008,113116.394,conspecific,sc2006039-sc2007058
Buchans,sc2006039,2008,109701.3518,conspecific,sc2006039-sc2007100
Buchans,sc2006072,2008,58503.03783,conspecific,sc2006072-sc2006086
Buchans,sc2006072,2008,8629.244774,conspecific,sc2006072-sc2007036
Buchans,sc2006072,2008,44663.54812,conspecific,sc2006072-sc2007058
Buchans,sc2006072,2008,48787.67848,conspecific,sc2006072-sc2007100
Buchans,sc2006086,2008,53804.41112,conspecific,sc2006086-sc2007036
Buchans,sc2006086,2008,14040.5522,conspecific,sc2006086-sc2007058
Buchans,sc2006086,2008,10567.74361,conspecific,sc2006086-sc2007100
Buchans,sc2007036,2008,39767.19472,conspecific,sc2007036-sc2007058
Buchans,sc2007036,2008,43606.21978,conspecific,sc2007036-sc2007100
Buchans,sc2007058,2008,4378.82243,conspecific,sc2007058-sc2007100
Buchans,sc2006015,2009,16199.62601,conspecific,sc2006015-sc2006016
Buchans,sc2006015,2009,11149.04164,conspecific,sc2006015-sc2006017
Buchans,sc2006015,2009,29488.53013,conspecific,sc2006015-sc2006018
Buchans,sc2006015,2009,89320.26828,conspecific,sc2006015-sc2006039
Buchans,sc2006015,2009,28922.92211,conspecific,sc2006015-sc2007036
Buchans,sc2006015,2009,206.367239,conspecific,sc2006015-sc2007058
Buchans,sc2006015,2009,39304.15566,conspecific,sc2006015-sc2009007
Buchans,sc2006015,2009,22825.6154,conspecific,sc2006015-sc2009008
Buchans,sc2006015,2009,17176.8729,conspecific,sc2006015-sc2009010
Buchans,sc2006016,2009,17031.67965,conspecific,sc2006016-sc2006017
Buchans,sc2006016,2009,13424.002,conspecific,sc2006016-sc2006018
Buchans,sc2006016,2009,78009.15277,conspecific,sc2006016-sc2006039
Buchans,sc2006016,2009,45121.28129,conspecific,sc2006016-sc2007036
Buchans,sc2006016,2009,15995.01516,conspecific,sc2006016-sc2007058
Buchans,sc2006016,2009,23242.243,conspecific,sc2006016-sc2009007
Buchans,sc2006016,2009,14053.1358,conspecific,sc2006016-sc2009008
Buchans,sc2006016,2009,1458.874943,conspecific,sc2006016-sc2009010
Buchans,sc2006017,2009,29557.04486,conspecific,sc2006017-sc2006018
Buchans,sc2006017,2009,80154.78888,conspecific,sc2006017-sc2006039
Buchans,sc2006017,2009,33521.1909,conspecific,sc2006017-sc2007036
Buchans,sc2006017,2009,11121.88873,conspecific,sc2006017-sc2007058
Buchans,sc2006017,2009,38990.21158,conspecific,sc2006017-sc2009007
Buchans,sc2006017,2009,28924.24487,conspecific,sc2006017-sc2009008
Buchans,sc2006017,2009,17121.01795,conspecific,sc2006017-sc2009010
Buchans,sc2006018,2009,72420.9673,conspecific,sc2006018-sc2006039
Buchans,sc2006018,2009,58374.31648,conspecific,sc2006018-sc2007036
Buchans,sc2006018,2009,29282.35307,conspecific,sc2006018-sc2007058
Buchans,sc2006018,2009,9825.935835,conspecific,sc2006018-sc2009007
Buchans,sc2006018,2009,16021.28627,conspecific,sc2006018-sc2009008
Buchans,sc2006018,2009,12776.5558,conspecific,sc2006018-sc2009010
Buchans,sc2006039,2009,112285.6294,conspecific,sc2006039-sc2007036
Buchans,sc2006039,2009,89185.83138,conspecific,sc2006039-sc2007058
Buchans,sc2006039,2009,69201.88282,conspecific,sc2006039-sc2009007
Buchans,sc2006039,2009,88053.85169,conspecific,sc2006039-sc2009008
Buchans,sc2006039,2009,76550.27782,conspecific,sc2006039-sc2009010
Buchans,sc2007036,2009,29127.95675,conspecific,sc2007036-sc2007058
Buchans,sc2007036,2009,68167.5425,conspecific,sc2007036-sc2009007
Buchans,sc2007036,2009,49154.36243,conspecific,sc2007036-sc2009008
Buchans,sc2007036,2009,46064.82425,conspecific,sc2007036-sc2009010
Buchans,sc2007058,2009,39097.87908,conspecific,sc2007058-sc2009007
Buchans,sc2007058,2009,22647.43017,conspecific,sc2007058-sc2009008
Buchans,sc2007058,2009,16974.45079,conspecific,sc2007058-sc2009010
Buchans,sc2009007,2009,23277.46665,conspecific,sc2009007-sc2009008
Buchans,sc2009007,2009,22538.40155,conspecific,sc2009007-sc2009010
Buchans,sc2009008,2009,15070.49135,conspecific,sc2009008-sc2009010
Buchans,sc2006016,2010,20024.05941,conspecific,sc2006016-sc2006017
Buchans,sc2006016,2010,16066.51908,conspecific,sc2006016-sc2006018
Buchans,sc2006016,2010,89147.26024,conspecific,sc2006016-sc2006039
Buchans,sc2006016,2010,39535.58446,conspecific,sc2006016-sc2006072
Buchans,sc2006016,2010,40558.85668,conspecific,sc2006016-sc2007036
Buchans,sc2006016,2010,12871.10191,conspecific,sc2006016-sc2007058
Buchans,sc2006016,2010,21303.93999,conspecific,sc2006016-sc2009007
Buchans,sc2006016,2010,8653.043051,conspecific,sc2006016-sc2009010
Buchans,sc2006017,2010,26821.58823,conspecific,sc2006017-sc2006018
Buchans,sc2006017,2010,77730.25726,conspecific,sc2006017-sc2006039
Buchans,sc2006017,2010,31312.02729,conspecific,sc2006017-sc2006072
Buchans,sc2006017,2010,32865.77317,conspecific,sc2006017-sc2007036
Buchans,sc2006017,2010,14079.74466,conspecific,sc2006017-sc2007058
Buchans,sc2006017,2010,40134.88758,conspecific,sc2006017-sc2009007
Buchans,sc2006017,2010,20887.47489,conspecific,sc2006017-sc2009010
Buchans,sc2006018,2010,78750.76919,conspecific,sc2006018-sc2006039
Buchans,sc2006018,2010,53724.41446,conspecific,sc2006018-sc2006072
Buchans,sc2006018,2010,54945.65977,conspecific,sc2006018-sc2007036
Buchans,sc2006018,2010,27193.98659,conspecific,sc2006018-sc2007058
Buchans,sc2006018,2010,18418.05409,conspecific,sc2006018-sc2009007
Buchans,sc2006018,2010,7808.100129,conspecific,sc2006018-sc2009010
Buchans,sc2006039,2010,104395.5561,conspecific,sc2006039-sc2006072
Buchans,sc2006039,2010,106080.4776,conspecific,sc2006039-sc2007036
Buchans,sc2006039,2010,90987.86779,conspecific,sc2006039-sc2007058
Buchans,sc2006039,2010,96078.86567,conspecific,sc2006039-sc2009007
Buchans,sc2006039,2010,82087.41519,conspecific,sc2006039-sc2009010
Buchans,sc2006072,2010,1687.525281,conspecific,sc2006072-sc2007036
Buchans,sc2006072,2010,26815.03581,conspecific,sc2006072-sc2007058
Buchans,sc2006072,2010,59632.64027,conspecific,sc2006072-sc2009007
Buchans,sc2006072,2010,46066.20978,conspecific,sc2006072-sc2009010
Buchans,sc2007036,2010,27925.70275,conspecific,sc2007036-sc2007058
